18929,NM,aOeXgKO,,1998-01-17
24448,OH,KToCdwZJQa,,1958-08-30
12319,ID,ZjsTjEgSYSVidDGuw90jE4LBHzRlEwa6UxyRhY5Gokpao7EcXVsTL6q7L,,1947-10-08
40727,WA,zy2CNnIOdBTuWfxFC4S3BUajcmzG8JLJeCMavZahmNidZsu,,2009-08-21
49327,TN,LEVMiFmOu8xWsJZb9nh4iQO8ZGrQrzRyeCFQtoQSJwPq6Qq,,1999-05-27
34931,CA,RPdYb0maLYGwZQ0cqj3kjHTbEAJ,,2017-06-09
35352,AR,ph7C7bbke6jDGFbwdeJiNJQk9uI,,1974-10-06
38117,GA,5ZWj5vYiuDuY,,1943-01-05
15534,ID,O7gMHf1485qfwm9QTazGdt99DCFaoOmGVfiBl,,2012-08-22
51055,ND,o0cfO7ANU9RReQ27mRVzWJ7,,2015-06-06
59241,MA,VAfLAgYq400Dn7fIf0m,,2003-06-17
33593,RI,wENezEOvsQV3,,1967-01-09
42395,WV,34btxXKW,,1975-10-04
38997,NJ,tur4eHcq,,1981-05-16
2135,MI,6L66S3UJKONce4jK5ljLcEE9Z1UCHN6jeCPBZVzfeQEPh,,1990-03-19
34833,WA,CFkyobq8aGm0dNTdphle8schCYVFPV8D72L3uUGoAzQorl4,,1942-07-16
23214,IA,Dl7EOUrbhFH6cIm3dcIWjwlOsGkUxDQC,,1976-09-01
9221,IN,qoz81lxcMYTV3IOShfZa0Y7uKRgD75q42CnMQWHZcAaWb4FroUC4PJYIOy3ddVC1,,1951-06-24
34056,WA,mIw68qVi9UqgXxBpfEqD5wZddJpcvjCexXswWBtQhFCEl9Ep,,1999-01-29
47106,WY,TEkSJRL5FO5YyRMMjo0SlBshgoKjALNBq2d4WLljrA6KHyK2oeyrhr,,1962-04-27
26053,CA,sbCa7vB2ynBpPPPX,,2015-09-23
14986,NM,khBeNfOx3DpnwmgkDegVi2qZWQKvtr7XU91V8AL1csInolG0mBUZEFHMG,,1952-06-04
61817,AZ,aZq7l5W2gRj2Tna5Y8gku66UIwBjgskE5YAyJ,,1992-11-30
11480,CO,xY5zHlMCn69YDYZ2FU9AbMMNaZ,,1990-01-19
34897,AR,RJs8ydZzr5BqBLeJ3g3HT4m1JpDiRWRYN0Xe1sF41vPc9CD,,2000-03-21
24397,NM,V5igxLZn,,1948-03-10
30725,OH,p8SIDkMtqn56QlyUhXRVGrhvmiy5SGR3X,,2006-02-23
46940,NV,Zi6cQyfijTrdJllqsHtUnu3LjYhidqDAu7oEnHQGfjpEU8p6i,,1985-02-17
59265,ID,td4HpmsQ2sVAyuxxLYSaFota2RMmbsv17OeDZACPCpo61gjUl,,1989-09-26
14617,GA,KEnUNLxQdHsOArRUQFWaDd2DiVqOiF2JF5KCgZdBzWVCkDcXhp7g,,1944-06-03
33399,IL,CjvRlu6H0QySjJQx,,2007-10-27
4208,NC,MoU08mDz6pI4yb716KZovfw3jOVeaoDsEiAqQFbbF9Xm2g,,2016-01-10
52900,OR,0MN5WzjglWBIZIQCYYESW,,2006-02-06
44469,TX,CsmBSHFhbx1S7hfIX3emPgkK01dCziIVOmHpy9sgjJfRTsirveMRZAo8VrrQ9EV,,1987-05-04
56604,VA,cBQDP2CGVMZ0YXZh4w6uziz2tk0WYzvV9KJ5CBR78AQr1MFqImoHiynMGRkjUTVW,,1971-04-13
16006,MA,PxYh2rgv71uQgFKwFL38CDac,,2001-09-08
39967,UT,47j8jZWlntsjblMtjJyh,,1996-01-11
29343,IL,kv1cmPr9zGQyLqy4V2D1aqrPiK98CNXaUNJ3FnTi,,1992-12-03
59426,MA,ZGZysI7msy4QDpn2BgNQkcuO,,1978-08-13
61939,SC,5RVfZoQEKMjIiISYoV4dD6U5oig3QHBKw1x,,1941-11-11
5548,AK,7xRv4JWSz0BGiMtR6QsnFjYP5yx86eZkkJYzs64ap,,1948-10-30
59974,ID,dSVVYYBnb3yOaJyxJlXiZKUxYCgfp5l,,1998-01-11
47545,UT,LpVrvlectqBiY3jggGSd7YkjCTDBd70fBhWCNIjR2N8tQLAlHNl,,1991-12-05
33832,RI,kXg1FcH5jwENXQSpV,,1962-07-29
35233,MN,05JVluVvNfBWGKBy7gKsD6YlkhYIHQaCT1rm,,2001-11-02
22379,CO,biKYKOIN3wQK7tYgYdSRne5FVFI,,1945-05-09
65495,ID,Y7qG3t8CqSStgBPc59Bdz98ESPiLTEjdq7LZzL47,,2011-09-08
49530,NE,L4YkulZr05qdfDJqcPVRb,,1996-04-19
6729,NH,9yhqvLRoaxO6PuljljxFSuCcy2RAZPEETaoYAsSqygCjp5yL,,2010-12-14
44258,MN,X617d088mIotGy,,2004-08-08
46929,MT,7TitmCUOxJAMqZbRamIubqZiVLfeYIg4elOt50nT0gr7B,,1964-12-18
6084,TN,oc6KLta408L9fcFhBXPCZ4hdN1QNwCJ8UjjC0x3YN7WcBx8joSeomiWoIoh21tQ,,1959-12-23
15502,NH,anWnUzaQqNqurfcZ9raTEGECt,,1987-06-24
2464,NM,X4,,2016-04-05
26733,CT,5tT3lsDU3OlQAW5kJlF8NwegH6j,,1990-08-14
52459,MI,MHghPdUk2S0Xis5XnpbljebAjKy73awCFb,,1950-01-23
64136,IN,DTwxP6cGH2gqRjCsFTl2klyA6GILOdSQ,,1944-12-02
42285,WA,ofRx0vpPvb6AzzROY3hObtHy,,1991-08-25
14668,WY,gelY4mx3BZfH62QCVEST,,1946-02-01
52890,CT,Cma3TI6iy0fZ5J2fRyXiXE37th2dsJyF7shvIv1nxODVqRo,,1957-11-05
22171,IN,zF9KgkfT0holmgD0SjjpfxnTl74qwXNruNi48BOCiT3Dc5cbag44dRl6,,2012-03-18
45202,NE,iI7lwSgSBDBU1XPm6qpN,,1959-12-09
13748,SD,9ZS0bF0IQu3cauETCzZ7Mdd0L82Evatba9pVpoFV,,1949-12-02
24899,NM,98CQhJbpNQCGLceThRy71Jujegp8IlGXPhW9omEwUqNbnM,,1955-04-14
65087,TX,dCrqdzsXfKYkKxsgi6RE3ytD5,,1961-09-11
30062,AK,7uSrNDGb8qfmxG4RTc1KrvqkuzxI0vvvUWYE067G8YCbE9XsWzyPb4pfFtZ7A,,1954-02-08
32163,MN,22xWVh9AjgIq9KLmbrfZ3jTA7Am,,1985-09-10
20780,AR,A4qseQc2yG6k86zRVECzE0,,1956-05-13
30855,VA,oP2gtiGDHJhKfendkTiUkNXK9fnCYbVwpUyYKd72LRsy0enqpAspW,,1998-08-05
18488,AL,80O5RSr5fzr7Q9nI4MaHgQv4AKHWtvZy6bYsIwVcKpA5elYg,,1966-10-19
32822,WA,LGozNmayyq2a92UW59sW2eVoTQJKElUuErO4cXEV06w7nHQyzfRQioHL6A,,1941-10-08
43180,MO,R4xe4NSrTgRy78ekPdp4WOpo68C2PAImt7Q3HtC30t,,2008-08-10
11955,AK,ufAJ9pY0Z3CkNAhZSRrb03uifkwC8SvHEymkWvRsN0576fraFZi9,,1990-01-25
36805,IL,noYjnYyhsOJtnjoDplpZXI8gRqTRc9Xfq,,1992-04-10
38357,HI,RhiqxKgeR0Zeoz3OZFyytZFHFY5bfKUHj0SlKajh,,1992-07-01
5665,NC,4fxVKGUfTldNv7Vgg5bUF,,2009-09-28
42719,NV,iQgTQBLNNq5bW2kE9rNhU75xbdIDg8Mww71,,1976-04-25
42881,VA,TTkzP7jSAhmSszF25pA3B8MdMiEvd7XLF55CXTcl3VEc,,1946-10-04
7190,NV,iRyJCXIq0pZSHkyA1sd9qlTF0vobNywzdItNX7sI1NU,,1966-06-17
21007,MN,IJOiqrB5mQFOdumDV3Nu0fcxKgFlKvz3Yso4fqlDI6DNHnQ6ReTm66qwpAT4,,1963-05-18
58488,PA,vTcJKFk8Oj5KfgqIhkoChgYz6f4z5xs9i,,1958-02-08
55529,IA,MOWmct,,2013-02-18
61707,NE,vGf20LTf8o,,1947-05-01
64579,WY,2XYGafq,,1994-10-12
26547,MI,dYDNihy0m5lHor7JNRFLrmOO,,1948-02-25
43747,PA,rIabwVQkkR3cUfWgCqJ,,2008-10-12
54528,NY,PNJnJWu2yszG1LFfz8,,1964-01-02
55352,NM,0gsrH9HyvjeRd09bQpQGnBvcTRubCA7YWprwKID9OaO,,1946-02-22
35668,KS,kcTlGGzIJTdKdSG21QRYjEJ1qLu3TTg5j,,1993-11-26
16522,MN,cqNIEzYzwtPGefgZ7Nv0Rg,,1998-07-04
13303,UT,ig3IrrdNtYcvOLqqJvLEEYTK7UgqfHDZDVCEQS93lmJSbaSCnKfZcvO,,1952-01-14
63037,AZ,WjcaUpDfFyNzem0Rcn99suoUIf01rNOOqkKmtnUk6P,,1991-05-19
8173,ND,RGgfbIbycofWQ5HjCXbVwmvQbPqBiqigWoYPVpLrO6P5exFepgYyGwKGuUuh,,1981-03-26
42131,SC,zQtLOrZhCW,,1940-12-12
40221,AL,PfPb1F6abLdD03b8v1bRtL0VDj8xCpzpzJPHuJAbuaBT4fghweGy2,,1992-01-13
6729,DE,Zd5WIB9qwlp0s,,2009-09-22
2832,WY,ok9G9Q8n0xNiUw4ssVDcGD929V3dkHtKASem,,2001-05-13
50267,OR,UJ6WKHB4895LkotdDXwlNBlQ1y1cGqfAObBRhiBVmZuQSgPv9kzkAeVMWWWeRH,,1953-08-17
65272,OH,iZypwuzNMXwutZvEP8ew6NP4gaJzWSSSo3LVnyBUZzVHlqOS0JWEnTBbUzJK,,1956-12-21
13636,ND,OLATk8ID90L34YltzN2UNyH,,1998-02-26
56196,NH,aZ0ISEVKk5ekQiDlQ2vOj5DkxyYKYn3DKT9Bzon6YV4WH1,,2015-12-25
44659,GA,I4t0T6YdgJWk5VC2Nr,,2008-04-27
59462,CO,7nWAWi3ODFn7t8WhVUS8F5f,,1959-12-24
32034,NE,CnUgFiFKdpeZNoXSGhG1RtYo9dUnZAXj80QK3DKCaP9nEOPZWFZNc,,1956-05-26
22726,OH,n7uh4nGYipzxCbAhCStKBbpzA6KD4qYsYk5k0f4V46dzLy7dRRqLL,,1995-10-02
62893,MO,kJmiEz5V7gn7u3nkbWkVmQY8E32JYn9jkAe5,,1974-10-24
64531,CT,F0bRJiTHcdn4SUAnw6Svf51j2VwfP8nbxHFvp5x8dcH1BeTjihyc17dHVtEVJy3W,,2010-06-07
59109,OK,7bDNgLDuTeIJ5nposNtaVqPTwwRMu7Cayi7XGG8J9Wn2NXow4rqzKb1N,,1997-02-24
25654,NJ,JdC9vcvWkMtciZypOMtMMbGPNGS7mUggEbEGV4tVpwWIk7XS04V8nn2mKn6,,1991-03-29
13050,FL,4rP3z,,1947-11-12
23249,HI,RZwzl25DWR4QwyKEisMkr3e7NKMvI1S3R,,2012-12-27
28819,OH,0RBERfz3I2ipb1WJPjnUmrAqs1RAv0ajFpX4AkMq8q2FSh7,,1981-05-18
25790,MI,ztS2vGrYmF3MOkl8ji1MOei9nlqdC7w8pZAUV7PR,,1977-12-24
35033,IN,t34JMByWfRryce,,1961-11-08
60128,WV,HV9DzzFbx6VQKnCvyzv5TVpokkW,,1961-07-06
8114,TX,EXtpGvbpYzxkpr3rx3tNtp7G18akJQ4QypFdh1,,1979-12-17
19447,ND,d8o8ovwaJn9Uy6H1leit7op6B8ZOoQ6hWXYOFfGV0EBb7kbCxW,,2004-07-09
62519,MN,63UQgSiacvZSz5qzxfkS3xV1GU,,1990-01-04
35508,MI,WhScmPMCxKMtEzzQoIewCEPApuOi,,1975-06-25
16244,CA,hzwcJyKloG2QLDZ25X266YqfmGOkxwuv99xcSVBdy,,1957-04-20
60284,NH,kVLLyY2RAGoERgdU7ogbtduo4lNgJVjEE9,,1999-05-16
53711,VA,WWHjhl7mJ7w0tE5MWa79LR1pW9dtLNVxCSQ3kmdJpBvyEImHABbopM2z,,2008-08-28
6539,NV,U3It0DEvyIVbdEhy5PZrdXz0S2OuBGNYDVjDMhz9,,1995-10-16
7303,FL,DwrlFJN1lnrhvvxAGxSbkgC41nkp21BDQaNaFFJjaB,,1964-04-02
51623,MO,AIFPlWn6PeRbwZsFRWAEZPkvI562nYomswhc8HqPu44h80qAmaUn0GwVFug55HwQ,,1949-03-19
1285,IL,0UgznA4,,2000-08-28
51851,IA,yRN5qWrDXpWLioKYfZsZ1xfYVFqA,,1984-12-15
39198,MA,cgGmcABc0r4I3krDnjpEtynKTuZbfNVyKfuch4Szh657kaVSm9uYtHBh62mZt4,,1976-09-08
45001,ID,0JR7Y6xLEcdBjDvl6VynsKq9yC2KF5jTaSOpJclEDH5JngvoWTJCf1amsm2iJLk,,2010-01-09
51715,ID,dpIWECt75OV0h4QWRzF1TUzHYShpB6Sl6I6q3ixgqq8d0okmNSnAz2bDp2gdY,,1949-10-15
14543,SC,sr4bgRadkAmJwjkLp8KnGO0sJbSyUTV3nV9HWbI54EoISPhccph9Et24ic,,1974-05-23
22637,SC,fqJMlkfz3UL4srfabMfrVxuqUrjcgLVSe6K9,,1954-11-28
62262,NM,IiuVFL6u2OpdNVNtSi15,,1956-11-22
51950,AZ,N9dPwtPP9pXAZ7YUvKpe4YGVlBtLCb5xQnqpnPF4y,,2008-12-05
35448,CA,s7croCP16V2ZBM8,,1982-01-11
49088,CA,n9EWURdSdBB73CasNLOtbixaiy8TzvXkE5tqYDSZ4K7b2K6b7,,1943-04-24
29127,RI,dUXIv6kbwTVm7ywoeoG2BIwRqh2UsroRZAh8tugI363dW7NqjUcSaSFierJOrwWX,,1997-04-18
39019,NH,vxqzs0UcZ8kqXC5DVeO,,1947-05-07
19860,WY,0Gwm0so9cXDjlN8FphRk7CETiVtmjiF2hCRYZ1,,1982-07-26
41961,LA,WVxWiu1BwZaHTXhv,,1975-03-15
54084,SD,TbRoWWBcGdaRvkUAJxS3MlGWEuM7Qvpr8e1fSlg8SyS7Ofwk9VklPy9Iy,,2016-06-28
28412,GA,jcu5SAja0w0rMFVRCUw,,1978-05-10
40306,TN,9VE6Kg5S1y8f9JovkvjSV8gljNa0ymIAR,,1979-11-09
9648,NY,3nLe4qUJKn7WdQkXdDtMBH70Cb2DDE,,1952-10-16
41702,MA,SYu5OgKTxm3ODE58WQG9D6wHMMGb0I6S0HLCPvcFc6,,1999-06-05
50103,AZ,Co1SUme9AZ9Kb8FpkIsxtqfvtd6SQ5YDkCEo0mAe773,,1947-11-23
54375,AR,G4pg,,2014-07-11
62051,CO,kSwhF,,1948-03-16
17177,RI,JupM8G9Yxam9Ml8Sx7ARAtHup5uqAOHFSr8wywS,,1951-05-02
5479,NE,0wXCUD69NAgDTaO12Y0SFo,,2011-09-29
55788,RI,5lPOjXKdCv3784I,,2006-04-13
33415,WV,I3pt7vw4dzSWeFfgOFtIQvbkn8VyqR5IF2fM0ei4X,,1988-09-20
29018,MA,udgvvAO,,1948-08-02
48197,HI,9PEtBRBtTjAacg4NzXlZHpA7nzBYaR6azNGkFa9JrA34cjgahelxa7blrtuR,,1985-08-31
4409,OR,V,,1993-05-01
41200,MN,B0,,1998-09-08
63625,PA,RqlXHYv,,1982-02-02
10270,WV,NdszQjbsXRcvFEinzo8eeDLmAHbjrfYPC6VGo3dV5s,,1965-12-17
6346,MT,zXg8pYmci126748VG3GjKUyBkfEtI,,1973-09-13
44416,IN,1yatZzmus1KorLYr7WSpzy1L8xhq5qUTRcda7q10c,,1975-04-19
30141,WY,Nv3uLqioM18aRlFnwTMXcBGExTErszNfiw81k80Chun0WUFyFb0WDGQnSqmi,,1991-02-01
30027,TN,O5PE6VxROZ0X60S8s64liMnZhGgY2gIlxG,,1951-07-31
16089,NE,JJyVTYjBpxZGu7dlLEm3Ih0MjaYLzJmbNhD0NE,,1961-07-29
7813,MO,LKM5WWXJ1w5XXDf8RkFvvm,,2005-05-09
45453,KS,nLAqDBxwON5Uwhusj0r8Hr,,1973-02-25
15321,NH,K5xlSlBDcdgSJD08tthSkpFMuEVf2e4m7eYAOd6C5y9qd9p92lHQfQ5xR1,,1948-06-08
39582,SC,5lbd49FUAjJLS6uLGAAv4ozWlJ58fwhUF9n81PcCrMremjU4pIFo,,1976-08-02
56219,NE,DqDPih3Siw9K7Gj5eUpsCWyF0LaAXhwW0u,,1995-05-18
26342,AL,876FjD22he1Uwh1Lyft39UvpZU501L3f72E6ZORNNh,,1970-03-07
45969,IL,KebAgK,,2010-10-12
23848,WV,pF82aBZvHlyEu,,1949-08-04
40028,PA,GtwAlrKLV0SeKBMxS8Vh3dN9,,1941-03-20
5700,CO,XyTuTIkOdbeqLr2xO1aE7NU,,1990-01-13
44854,KS,XpvpomlGmEQ8LHRdTz2IhOznSeRlqpGSynq4,,1978-06-25
43498,AK,80yv4DfhmQlcoboc9tIr0I7OBB1E4hSxHun3KrOhSY,,2003-09-03
44261,TN,0VrRprQXG0xhcf4G2hXNFPSFAHWdbQY60jhI3ydcBjqrp5vaCgvSUH7I3M4VyLt,,2012-12-02
62379,OK,VGrl7INyRymlq4tPqCdvGGe2Rh95aj8U1k9FRZm,,2000-01-04
46400,TN,ucYScHt9jL,,1985-06-04
39147,WY,CaBr6oe7BEIOAtfxL,,1952-06-24
12844,SC,Xun7Qu,,2007-09-05
50220,UT,fvo2OU2QKelYdmzR4t7r39rcok5VEYKKvmfZz2P8ggSc2zCWaROtkP94QI,,1940-05-04
38711,SD,pMnb3mgAvF4X28p5Wv1VloW0YlbgQGS0l3dVv65ES8AzlFhJBmGckxjVZjY46E,,1975-04-13
59296,WV,z2Mve71rkoY7BH28ubh0,,1974-01-06
36179,TN,0jv4pM0Ss9cgAd6mevX8Hh3slZb0JgoJJa,,1964-04-28
35161,SC,P1De2d0vQVln7bALBl74lzUK4wb6X7osaGsNzZWuH6lQVGZfaFalyg,,2015-12-13
18864,MO,FvuZSn4oNZFMkg2rT8US6ksjv2hSqWLOPWcTKV5Q79zzo59nHXvNTiRhEWtuylIm,,2017-05-09
3662,RI,eti1xQfzc2bt5PJyfqTFJCHrx83LtFRjgAl2H2MMb,,2016-09-05
32279,ID,YcTSLs,,1997-06-25
47252,UT,yubw0XARIzQ2uXgTvwxRhmYCwfuhwzOYbuZoOyBV,,1978-10-29
61534,CT,VrtkM1yIkD3MvR4wXs3ScVBfmqWguxaFSEPY,,2008-02-18
24526,WY,eOPnqDC7d12qqH3BaUhCLVGF,,1971-08-28
5021,CA,ExT5ngHQ2zgp3nt,,2011-03-30
11456,MN,lJFkJv8IFJ5m8fbJ21EsDE1KfHHEZGlQnsVKmaeS6Zrl9bOY6HlvYbQoTGMBj4,,1995-09-27
9501,AZ,X8KqslQWY2hRUSfIflY5Xj6iNVhn1p,,2000-02-02
29501,NH,fIayuxF3UgIECW9h6g3no7KR9ToOtd9fZJ6FTVJ0fwdC9JEi79P1tHMwZU42T0I,,2001-11-11
17304,NH,3Soe9,,1969-07-10
15589,SD,nnV7qDqtJjWHEY,,2012-03-26
10557,OK,QCrss8r7TvhsEbcWdE2bluJk3kp,,1945-07-02
19566,CO,EOgf98gsvpA0JUska5epeQCvDxhDzbX,,2000-07-13
13350,NY,Zo8p8Bl6UHxxHPcXUqIhrHuWkKxR63mId0ML7quVHrtj,,2004-04-24
44816,MO,vhKKk410RMmBcrLRW5fHsIw6pLK9zGA4wJSRzNkilsoCWUxmRKYLs5,,1999-06-14
45934,LA,1Lye4aF2jBpOQWhLLTYy54Kl9Xj2aevEH,,1973-07-20
31439,FL,WGFBbqQ9efeH7qquvyzBPe7aH3BApGRLvntQfZ6gMRlWqug0AK,,1962-08-06
7058,ID,YYhPDCObV1IzxlE6zhEuVUVffZwqJ8LjYyuxx,,1977-08-08
22405,PA,nIXYXmynJTCKXU3vafU3uK6yeXSgU9Ofr8OzvCx9bTxNVaRENjZwU5M1YNta,,2000-09-19
35006,MN,OP5hzYItJGEyf3HpwIRXSlqH9CEM0O,,1959-06-17
41401,WV,rrEbBdJdm,,2008-08-27
38998,LA,c2r1F8hf5GdJj6yGqJekAhOc1BhPvXlOLiqBG3NMLIjx,,2016-11-30
59504,WV,e6foO9d5V0ArU82wRbU8N7QwV6VDiLSlnBgfCuKFNdtkInfyqZTJeMypaxibU,,1995-07-06
17036,MT,pRTAMnpMozkUSEuMPXKCtSWdCpct12geyfuv7zjb0yxILN1qdPWJCYvu,,1982-06-21
64194,OR,NqXMNW6ZFERUiIpAlk4Hh4c,,1985-03-27
3774,CT,Beuh54GW4pOGo9Oqf2pScMp8H6OjX5CWWHNaaEnAAkAz,,1982-03-20
63893,NY,PcmNdnPTWPLiIfIg,,1962-08-05
4484,AK,qY2AhA2rTs8XBYZqjCzCeEpxGqD,,2007-10-08
51084,UT,ZPpVcJAu4z3OXWEhHGJj2gvuBsmMuhKD7,,1989-01-30
2169,CT,wuCd6lWftV8rAA,,1978-06-12
29574,MO,bJNfXuKe,,1984-06-28
45294,IN,eHtrk5vJK71R62Kp69c3WLLEcVSooRD3JsuzVV68Ma15uLIvHYWzdc56BHk6fmlr,,1983-11-09
34103,OK,pRUY2gArmu,,2000-03-01
50007,MI,PU11lCNUaQq8u3lHoWQR17DNNyizcEOlqsOwtDBPDSh4sHgjLcHOYr5CTA8UECL0,,1971-09-23
23571,CO,vwOZ1uE5ofCCksCpd1WYPMzMzKxoo6WJCp8KdWQewDHkV3nNyAMOjxb3,,1971-01-31
39581,WV,LTJrlEVpf5jr32t0mn2D16c8Nu3IsyoUtJ887bzNpo0EtngFosSxZuSt1j7,,1998-02-17
50077,VA,4lBDYCcBhyyQyiuAh,,1953-05-23
48440,NJ,olqmNfPPA9TdE5T1sgRxpJOSEGuVndR8kI9,,1976-10-25
41159,NV,m0V46El6ls4LI0sc,,1977-12-10
28426,UT,RjAltHH2KxYzNtqwoT5YbmacHvEu8xUsYIGeRO51AEYBJ9m5ytet6,,2000-12-15
35850,NC,mDVjOn4Hg7iPKMoOqs6XLmmkKwSoBP80JNJ3P52oAYS9I3y,,1990-12-21
18640,AL,wkJf9VnUVXGlpf7AjNP3ZXa3,,2011-11-20
58595,KY,hv2y5k8tWiBrI8MMq3Xrtr7Bde5HljOC2OlPGwFfkDCeQCv3pXJ7BWiLJSlgSL,,1970-05-10
24410,FL,0VoRSc3cuVufWw4VB21hgo9uXaFkAymaSIaNo6pZVHNy0DrNuXZ,,1955-12-19
28946,ND,21XSaO4Oi5PbMgHHucz6x,,2009-06-24
26825,RI,FfrVzGh0umvQKEqjpxhH,,1985-01-23
45690,NC,OuvX1TF0TAZrPLawqGvIBq5PdTJsA0MTOQeuqZBy3Ggm5czQZkIFzi,,2002-03-27
31258,AR,17maBSk4NQzPjPhJKvmoR3iSmqT,,2016-04-29
7722,FL,FTGTfWqT3uEeW6S9BNpgpz6Kl9rEgTISDjf3V1qrOBBjBAwdt,,1983-07-17
16140,CO,NCalCxS9e9CHX3ui4TjbtsWunLsd6lU,,1949-05-08
47005,NH,Xk9HvO9,,1985-06-13
13364,MA,GxwLfU0cjzd6JFMBl3BrQHXtLCV,,1961-05-19
19879,PA,5DNyT1NgE60jlP3OOV5dibOIXxVNYeUBcnCKgcXYFgYEYK8MLN0aUoSIreH19Uc9,,1947-11-01
30256,ID,PPzuiviwUhkM381uu1yYn12wRy,,2001-09-03
51555,WA,Z1m,,2015-11-13
52411,AZ,wYH1Mc2l7eDE1oYImZ9zDp9RAOC8GGFkgfvz0Iru0G0KQm9tqBs0DYQVPwi1,,1969-11-10
18470,GA,ZIZyEDsPBHMh7jrvW6AMeu58YfLEpG5A,,2016-07-26
14470,KS,3jpt94uSTZODcbY3s6mqA0DrDwCh0xHMrCWtDjaZt6,,1959-12-04
9088,CO,pVlh5lXrXd9SbqelIaiNq8yILQPUJqqoerhf7Y2N6YHigx0HAmtY,,2007-05-23
57213,MI,DHTJPic80VuFuVyeuyyGlIEbXYAvJg2787t91,,2014-07-23
13162,CA,X,,1948-02-26
28664,LA,FhAK0Blxr0lz9Ogawb4mCsVoLDNQDiMuEmNNDVerZqfAv,,2011-05-15
55704,DE,qVoOyKy71HV3Jcubtpg1rIrWyRcnJZKiKRrRv9LizbX0J80H5twftomFA,,2016-11-03
404,AK,jn,,1958-03-03
54960,TN,Gc0YSxeG4hDoKzfkRbGXG3CiwEBrPdBTAp0IyZ9b9gubg3atm3,,1992-06-27
13353,OH,ZaqjAYAHk,,1959-08-04
50561,AL,tlWoEElL9ckTIcD6iQyJQAf5WFtjCm6gXIW6W2XuMt,,2008-01-17
23916,IN,qenLzdjcMvtcjIZXJl8,,1987-01-31
46362,ID,pvdw4LrXyO6iJByh9bTyFWf3tzVTnyGbWxwi5nFRwrzXBfKCWLvEqoi0D6k,,1992-12-25
25588,AK,5XjJmz4GoNb8NERp7kCYlBAeU,,1984-11-15
8114,TN,clqlr4UxKY20nbJJKXoBMRjMyYXzQBw4T05FZI9U,,1989-03-14
41645,UT,q9UysVFE1jfw4FETT3ne3uwPgu1dvCmoSllHFicrfmshBkJVosxA26oH4fwzvu,,1998-08-22
60628,KY,fBgLXKXjPhvIPgiA3ivVTxaSX9gtYXajIEh9gqJMmCZTN7312iYnHAsRIbtrc,,1970-10-30
18892,NY,3tNuiMyJAC3Z7fwM,,1962-03-21
11258,MA,YErAwJMV2J5GzgP,,2009-10-11
25700,CO,Ff37X8ulcbacG,,2013-07-03
34386,CT,39ABQKIJ7rNEEUfWxFBbPma0WiHlkcZrM7VRB8vPNv0dKq4CwUlyWoN,,1965-11-27
63179,NJ,yapU7jvFxP2vWlR8BGcdO4seh3gFiRzjUvkxLqMG2RUeHLza0SOYPTenmcjrPXN,,1981-03-06
38203,GA,YpZtIYJWTM9V54ThGh88EBz823B7c5ZONMLPh1dbHYYMonAGvq9I,,1963-06-13
10719,IN,5y2GCkgh1PZTrNOQrvQ68Yh7zAlRz5Sy1sTyNyCncN3,,1983-01-23
36086,MI,R6PaLm2ZpkFCkqiX38fwFBp3oCg,,1962-04-26
46458,AL,XY8CfQ,,1943-03-26
63729,AK,OXOur2ca0XpQup9BxR0lsTyqlfQvWZRbkbTNcoOtJnMfF9eJdphmbgX1vK,,1992-05-31
11187,DE,Bxe5ndiDJq5dSLUKAykkUHltrbnaUGG0BZ3aNY9HXZl3z,,1989-04-10
35993,CA,vISzmXAOx1qbJQt0cjQn0hWrEFYgTyjJLiGyeJF0xj1LVJ8giur,,1996-01-19
4694,IN,k80wK,,1973-06-30
13117,NY,1NKf17DP,,1962-08-30
29730,SD,flbTioyXnvwILz4XBQrNZekN9qaYVkv,,1985-04-08
44775,ND,p9pJJGeAUpoezjFxUn3efPMPrZCWgXN4khmzHOriIxC37Y,,1984-05-04
24413,VA,4nPkMBqBiO7UecfHH,,1964-03-26
24635,SD,x8yvq9IC3dhqzAauMxnT77SMdID6wv,,1971-02-20
1575,AZ,xHTksCSTppviFJwQWIAJUBNTYY39YELKsFPfkDXTPUHYOFixfsR32ssA,,1985-08-04
34570,KS,GaFbXE9,,1956-07-29
44986,HI,fpGXF1ww5Sjwv4nAqXV5SB,,2000-02-06
51924,FL,sd4dlxvxgird4cRuCR6G5kVtNtNSHSzLqtxLfXzxsy,,1965-05-01
35046,AL,W0xnHl2rzUKllDzuGA4ep6SM2ok,,1998-09-16
64150,ID,S8IftaNo65oVO5mwvFei,,2005-05-20
21887,NY,s1Z6Qg38cSESf1agXDtjqYURdxLyBjr4TmYQYKD3yjEPHMhd2Yz,,1987-11-02
59713,LA,izqi5y,,1942-05-14
25823,NH,LTz7lgAYbhvekkg7j2rkDikYHKSzv70kbTduuYnPBneX693a2daqeSSorxrzqge,,1974-06-24
12046,KS,YKwlNzK,,1994-02-22
2227,IN,Ix7UneWsaBDmZDhDOJy57fMPaBYhHDXx6R,,1998-12-03
7214,WY,EWi,,1978-05-23
7593,NJ,kxEpQPKHj8O,,1981-03-13
6351,KS,iu3lhrmAjfIXUpjbYz8snJKHU6ryDfi,,2009-08-12
